pair_id,long_video_id,short_video_id,run_id,selector_type,prompt_id,model_name,rank,pred_start_sec,pred_end_sec,pred_duration_sec,gold_start_sec,gold_end_sec,gold_duration_sec,overlap_sec,gold_coverage,temporal_iou,start_error_sec,end_error_sec,center_error_sec,length_score,start_score,core_hit,tight_hit,final_score,selected_scene_ids,confidence,notes
G014,NU5X-txt9uU,2oG9HS1szAU,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_lecture,gpt-4o-mini,5,1058.6,1118.6,60.0,96.0,152.0,56.0,0.0,0.0,0.0,962.5999999999999,966.5999999999999,964.5999999999999,0.9333333333333333,0.0,False,False,9.333333333333334,0ff6af4c-1c53-47cf-b1bf-e4a3e37acc50,2,"candidate_id=NU5X-txt9uU_cand_05; detected_language=ko; detected_genre=lecture; original_start=1058.6; original_end=1118.6; adjusted=False; 실습 시작을 알리는 장면이지만, 핵심 메시지가 부족하고 흥미를 끌기 어렵습니다."
G001,PbUlNGCqBVw,OnfYDOBjYfM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,183.9,228.9,45.0,196.0,236.0,40.0,32.900000000000006,0.8225000000000001,0.6314779270633399,12.099999999999994,7.099999999999994,9.599999999999994,0.8888888888888888,0.0,True,True,64.84572670078909,e774c683-f886-4fb4-aaef-e09dac39abe4|0b9fcf06-1c48-48a5-abbc-13d5ad76ebc6|aca04e3c-eca7-4d3f-8543-97be6821ae45|7d2bc66a-3a01-4c07-a48c-5091ea401e31,5,candidate_id=PbUlNGCqBVw_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=183.9; original_end=228.9; adjusted=False; 긴장감 있는 분위기와 유머가 잘 어우러져 있어 시청자의 흥미를 끌 수 있습니다.
G001,PbUlNGCqBVw,OnfYDOBjYfM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,104.5,149.541,45.041,196.0,236.0,40.0,0.0,0.0,0.0,91.5,86.459,88.9795,0.8880797495615107,0.0,False,False,8.880797495615107,b7abaf46-7ed3-4daf-842c-d954474d3042|21350449-ab3b-4aa1-a121-528313eb62f5|e774c683-f886-4fb4-aaef-e09dac39abe4|0b9fcf06-1c48-48a5-abbc-13d5ad76ebc6,4,candidate_id=PbUlNGCqBVw_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=104.5; original_end=149.541; adjusted=False; 후임의 잘못을 지적하며 긴장된 상황이 잘 드러나 있어 시청자의 관심을 끌 수 있습니다.
G001,PbUlNGCqBVw,OnfYDOBjYfM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,270.24,315.249,45.009000000000015,196.0,236.0,40.0,0.0,0.0,0.0,74.24000000000001,79.24900000000002,76.74450000000002,0.8887111466595566,0.0,False,False,8.887111466595567,e629acd4-d7eb-4906-9bc6-bad0efe0b2da|1c0316b5-2edd-447b-9366-079d7f0dd503|1b997db4-b8b0-4786-8040-f5e2ee4d39f5,4,candidate_id=PbUlNGCqBVw_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=270.24; original_end=315.249; adjusted=False; 선임과 후임 간의 대화가 긴장감과 유머를 동시에 전달하여 흥미를 유발합니다.
G001,PbUlNGCqBVw,OnfYDOBjYfM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,331.764,376.797,45.033000000000015,196.0,236.0,40.0,0.0,0.0,0.0,135.764,140.79700000000003,138.28050000000002,0.8882375147114335,0.0,False,False,8.882375147114335,4d050286-370d-4e38-84fc-b56d33d620f2|f8127ce0-c078-425e-b57b-c5fa44e0c654|81984ede-1ad8-4214-a001-d68d4ff2283c,4,"candidate_id=PbUlNGCqBVw_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=331.764; original_end=376.797; adjusted=False; 훈계하는 장면이 긴장감을 주며, 후임들의 반응이 흥미를 더합니다."
G001,PbUlNGCqBVw,OnfYDOBjYfM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,427.0,472.0,45.0,196.0,236.0,40.0,0.0,0.0,0.0,231.0,236.0,233.5,0.8888888888888888,0.0,False,False,8.88888888888889,f92642f8-13b1-4000-9a87-cdc4a53bcd42|93f0b2a1-c396-4eb6-a88b-cf2f22fa3263|4c0295a6-5437-4b9b-9181-b204a874a706|1d5d058e-b245-4c6b-af61-53a89e0fa327,3,"candidate_id=PbUlNGCqBVw_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=427.0; original_end=472.0; adjusted=False; 상황의 긴장감이 잘 전달되지만, 다른 후보들에 비해 덜 흥미로운 요소가 있습니다."
G005,cJiYXnMtYl0,1IDEwu4Jvxw,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,98.26,142.88,44.61999999999999,222.0,270.0,48.0,0.0,0.0,0.0,123.74,127.12,125.43,0.9295833333333331,0.0,False,False,9.29583333333333,4d7563f6-2cf7-406e-aad0-70f7014b6ea4|9c3d30f4-e5fe-4f38-8b75-c69c0c6a9df2|e4dcff16-36dd-4c4b-b59e-c8a40c4102de|60ba2055-637d-4b72-acb7-89d05d427229,5,candidate_id=cJiYXnMtYl0_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=98.26; original_end=142.88; adjusted=False; 유쾌한 농담과 상황극이 잘 어우러져 있어 시청자의 흥미를 끌기 좋다.
G005,cJiYXnMtYl0,1IDEwu4Jvxw,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,190.364,235.2,44.835999999999984,222.0,270.0,48.0,13.199999999999989,0.27499999999999974,0.1657541815259429,31.635999999999996,34.80000000000001,33.21800000000002,0.934083333333333,0.0,False,False,26.688458779111606,b9fd6fe5-7d5b-4259-851e-b6874d1d4412|d51844df-ac48-43b9-a152-f11816af693c,5,candidate_id=cJiYXnMtYl0_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=190.364; original_end=235.2; adjusted=False; 상급자와 병사 간의 농담이 자연스럽고 긴장감이 있어 흥미를 유발한다.
G005,cJiYXnMtYl0,1IDEwu4Jvxw,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,260.475,305.475,45.0,222.0,270.0,48.0,9.524999999999977,0.19843749999999952,0.11410601976639682,38.47500000000002,35.47500000000002,36.97500000000002,0.9375,0.0,False,False,21.727868092991883,2c1b6c6e-9e7c-436d-a271-e376c32d4625|415dd284-e502-4ed9-910b-d5b2f316cca1|5a5a4875-cd81-4c74-8246-8145a2f497a6,4,"candidate_id=cJiYXnMtYl0_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=260.475; original_end=305.475; adjusted=False; 상급자와 병사 간의 관계가 드러나며, 일상적인 대화가 흥미롭다."
G005,cJiYXnMtYl0,1IDEwu4Jvxw,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,333.9,378.9,45.0,222.0,270.0,48.0,0.0,0.0,0.0,111.89999999999998,108.89999999999998,110.39999999999998,0.9375,0.0,False,False,9.375,6f04be4c-afb8-46c8-8c69-be6ad2107043|4536553a-e376-4618-ba28-d37d95455df2|846f2683-c2e3-4876-8969-503cc99438f5,4,"candidate_id=cJiYXnMtYl0_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=333.9; original_end=378.9; adjusted=False; 복무 신조를 읊는 장면이 독특하고, 대화의 흐름이 자연스럽다."
G005,cJiYXnMtYl0,1IDEwu4Jvxw,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,364.243,408.69,44.447,222.0,270.0,48.0,0.0,0.0,0.0,142.243,138.69,140.4665,0.9259791666666667,0.0,False,False,9.259791666666667,bb359788-c81f-44f1-97d9-ce20a56ba997|6f04be4c-afb8-46c8-8c69-be6ad2107043|4536553a-e376-4618-ba28-d37d95455df2|846f2683-c2e3-4876-8969-503cc99438f5,4,candidate_id=cJiYXnMtYl0_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=364.243; original_end=408.69; adjusted=False; 소등 전 긴장감 있는 대화가 시청자의 관심을 끌 수 있다.
G009,gyMxiDXARbI,8QmzdjiuBPo,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,354.1,399.0,44.89999999999998,1970.0,2030.0,60.0,0.0,0.0,0.0,1615.9,1631.0,1623.45,0.748333333333333,0.0,False,False,7.483333333333329,ccab1036-5b6c-4d48-924a-53b68932139f|ea398c7f-2b7b-4da2-9bec-faf3410b070f,5,"candidate_id=gyMxiDXARbI_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=354.1; original_end=399.047; adjusted=True; 한국의 인사 문화에 대한 유쾌한 대화로, 반응과 웃음 포인트가 명확하여 시청자의 흥미를 끌기 좋습니다."
G009,gyMxiDXARbI,8QmzdjiuBPo,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,838.6,883.9,45.299999999999955,1970.0,2030.0,60.0,0.0,0.0,0.0,1131.4,1146.1,1138.75,0.7549999999999992,0.0,False,False,7.549999999999993,1ad92247-a975-47f7-95e7-ea5976e2cc19,5,"candidate_id=gyMxiDXARbI_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=838.61; original_end=883.89; adjusted=True; 지각에 대한 장난스러운 질타가 포함되어 있어, 상황의 긴장감과 유머가 잘 어우러져 있습니다."
G009,gyMxiDXARbI,8QmzdjiuBPo,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,1060.2,1105.2,45.0,1970.0,2030.0,60.0,0.0,0.0,0.0,909.8,924.8,917.3,0.75,0.0,False,False,7.500000000000001,f14cff1c-0aba-4c04-935b-d2a210fe8d02|2c240fe0-533b-49f9-8457-48b2a491dae1,4,"candidate_id=gyMxiDXARbI_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=1060.2; original_end=1105.2; adjusted=False; 셀카 팁을 공유하며 출연진들이 감탄하는 장면으로, 실용적인 정보와 재미가 결합되어 있습니다."
G009,gyMxiDXARbI,8QmzdjiuBPo,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,1413.2,1458.2,45.0,1970.0,2030.0,60.0,0.0,0.0,0.0,556.8,571.8,564.3,0.75,0.0,False,False,7.500000000000001,bc07e64b-a349-4985-80ea-0494471c09db|a1a7311e-d74e-418e-bb5e-b65290dc5160,4,"candidate_id=gyMxiDXARbI_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1413.2; original_end=1458.2; adjusted=False; 단어 퀴즈를 통해 출연자들이 유쾌하게 소통하는 장면으로, 행동 힌트와 함께 재미를 더합니다."
G009,gyMxiDXARbI,8QmzdjiuBPo,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,2045.2,2090.2,44.99999999999977,1970.0,2030.0,60.0,0.0,0.0,0.0,75.20000000000005,60.19999999999982,67.69999999999982,0.7499999999999962,0.0,False,False,7.499999999999963,f9b6a6b6-b812-489d-9b24-044d43d66c62|08f68cd3-d940-4201-99bb-72e7af20a4cd,4,"candidate_id=gyMxiDXARbI_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=2045.2; original_end=2090.2; adjusted=False; 수익 분배에 대한 솔직한 대화와 개인기 시연이 결합되어 있어, 흥미로운 상황을 제공합니다."
G004,iEr0A1pBMKA,8RHTeRZyAms,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,124.805,168.9,44.095,287.0,343.0,56.0,0.0,0.0,0.0,162.195,174.1,168.14749999999998,0.7874107142857143,0.0,False,False,7.874107142857143,faf46b34-2c73-42e1-a94a-60856b786cee|b61f5658-c917-4d22-aed4-5d7a0707ca52,5,candidate_id=iEr0A1pBMKA_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=124.805; original_end=168.9; adjusted=False; 대화가 자연스럽고 음식 주문에 대한 반응이 활발하여 시청자의 흥미를 끌 수 있다.
G004,iEr0A1pBMKA,8RHTeRZyAms,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,230.4,275.4,44.99999999999997,287.0,343.0,56.0,0.0,0.0,0.0,56.599999999999994,67.60000000000002,62.10000000000002,0.803571428571428,0.0,False,False,8.035714285714281,6fcc899a-b603-42fd-90b8-561074a4cdcd|676da263-42a1-4415-bbb7-278dafff40b2|bc88d19f-6b79-4e54-81bf-892492aa738c|9223d747-0e3a-4533-93e0-e72e0ee218a7,4,candidate_id=iEr0A1pBMKA_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=230.4; original_end=275.4; adjusted=False; OTT 프로그램에 대한 대화가 흥미롭고 배달 음식을 기다리는 긴장감이 잘 표현되어 있다.
G004,iEr0A1pBMKA,8RHTeRZyAms,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,284.025,329.025,45.0,287.0,343.0,56.0,42.02499999999998,0.7504464285714282,0.7125900805426021,2.9750000000000227,13.975000000000023,8.475000000000023,0.8035714285714286,0.7024999999999977,True,True,73.72100598770659,9223d747-0e3a-4533-93e0-e72e0ee218a7|52ee6834-122f-4a11-81fe-71b2e3110ec3|ac3d9d47-8b12-4ffa-a584-cdc954c2d36e,4,candidate_id=iEr0A1pBMKA_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=284.025; original_end=329.025; adjusted=False; 음식을 받으며 친구들이 즐겁게 대화하는 모습이 시청자에게 친근감을 줄 수 있다.
G004,iEr0A1pBMKA,8RHTeRZyAms,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,356.71,406.47,49.76000000000005,287.0,343.0,56.0,0.0,0.0,0.0,69.70999999999998,63.47000000000003,66.59000000000003,0.8885714285714295,0.0,False,False,8.885714285714295,ac3d9d47-8b12-4ffa-a584-cdc954c2d36e|395e2b35-5aea-4024-958d-6241f06d63d2|0cb1ac57-585d-499a-bcca-8bc33dad3eb5,4,candidate_id=iEr0A1pBMKA_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=356.71; original_end=406.47; adjusted=False; 음식에 대한 감탄과 유쾌한 대화가 잘 어우러져 있어 시청자의 관심을 끌 수 있다.
G004,iEr0A1pBMKA,8RHTeRZyAms,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,412.8,457.8,45.0,287.0,343.0,56.0,0.0,0.0,0.0,125.80000000000001,114.80000000000001,120.30000000000001,0.8035714285714286,0.0,False,False,8.035714285714286,2876ffe6-9dca-4815-b8a1-d20053930ff2|de8771ed-4482-4e33-93b2-d211e0fef7f5,4,candidate_id=iEr0A1pBMKA_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=412.8; original_end=457.8; adjusted=False; 전 남자친구에 대한 이야기와 친구들 간의 위로가 감정적으로 연결되어 흥미를 유발할 수 있다.
G002,lPl8-Fo4nr8,gQ-nHlRHDaE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,100.627,146.385,45.757999999999996,129.0,153.0,24.0,17.38499999999999,0.7243749999999997,0.33194584996085746,28.373000000000005,6.615000000000009,17.494,0.524498448358757,0.0,True,True,47.80023498241328,13725e18-e6e6-4a5e-90b3-c8755a2077d1|3c2a70ca-cfa5-4d96-bb61-eda8f4a729ad|751d66be-984e-4997-afe8-5103b346cd54,5,"candidate_id=lPl8-Fo4nr8_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=100.627; original_end=146.385; adjusted=False; 고객과 직원 간의 대화가 자연스럽고, 할인 요청과 관련된 갈등이 명확하게 드러나 있어 시청자의 흥미를 끌 수 있다."
G002,lPl8-Fo4nr8,gQ-nHlRHDaE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,143.885,191.506,47.62100000000001,129.0,153.0,24.0,9.115000000000009,0.379791666666667,0.14582600070393256,14.884999999999991,38.506,26.69549999999998,0.5039793368471892,0.0,False,False,26.50519838958989,751d66be-984e-4997-afe8-5103b346cd54|406e3bbf-f937-4080-8492-3b18883e84c6|5413d744-5fab-4d5c-94a2-5cc3e2672b43,4,"candidate_id=lPl8-Fo4nr8_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=143.885; original_end=191.506; adjusted=False; 직원 할인 요청과 결제 과정에서의 갈등이 잘 드러나며, 결말이 명확해 시청자가 이해하기 쉽다."
G006,mnGNoGj19Jg,ytkvihe5k1Q,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,114.5,159.5,45.0,132.0,148.0,16.0,16.0,1.0,0.35555555555555557,17.5,11.5,3.0,0.35555555555555557,0.0,True,True,59.22222222222222,e16c30a4-bf3b-4aee-9d5f-1fdaa39b0c1a|c63864be-5174-4a64-b13c-05c0bd7f62ab|aebad409-ea25-4ca8-9532-2739bf826632,5,"candidate_id=mnGNoGj19Jg_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=114.5; original_end=159.5; adjusted=False; 상사와 직원 간의 유머러스한 대화로, 상황이 명확하고 반응이 풍부하다."
G006,mnGNoGj19Jg,ytkvihe5k1Q,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,185.445,218.0,32.55500000000001,132.0,148.0,16.0,0.0,0.0,0.0,53.44499999999999,70.0,61.7225,0.49147596375364755,0.0,False,False,4.914759637536475,a5637248-292d-4c29-b31a-7d6370dc33f2|be7b6425-31e8-4044-8847-a1c433bfdad6,4,candidate_id=mnGNoGj19Jg_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=185.445; original_end=218.0; adjusted=False; 진급을 위한 특종 제안으로 흥미로운 상황을 제시하며 대화가 자연스럽다.
G006,mnGNoGj19Jg,ytkvihe5k1Q,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,209.95,239.95,30.0,132.0,148.0,16.0,0.0,0.0,0.0,77.94999999999999,91.94999999999999,84.94999999999999,0.5333333333333333,0.0,False,False,5.333333333333334,be7b6425-31e8-4044-8847-a1c433bfdad6|b6bf26a1-33bb-4e73-8540-abd066dde1d6,3,"candidate_id=mnGNoGj19Jg_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=209.95; original_end=239.95; adjusted=False; 술에 취한 사건에 대한 대화로 흥미를 유발하지만, 앞선 후보와 유사한 주제다."
G022,mverbGxXN0M,YmMJrhU3NZE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,147.686,213.095,65.40899999999999,667.0,700.0,33.0,0.0,0.0,0.0,519.314,486.905,503.1095,0.5045177269183141,0.0,False,False,5.045177269183141,03f07b8f-b3c3-442a-9874-27153a0a94ac|0592c42a-171d-406a-9370-ad30e49819d9,5,candidate_id=mverbGxXN0M_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=167.686; original_end=213.095; adjusted=True; 아이스크림 제조 과정과 직원들 간의 유쾌한 대화가 잘 어우러져 있어 시청자의 흥미를 끌 수 있음.
G022,mverbGxXN0M,YmMJrhU3NZE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,341.34,406.191,64.851,667.0,700.0,33.0,0.0,0.0,0.0,325.66,293.809,309.7345,0.5088587685617801,0.0,False,False,5.088587685617801,e1f83db1-9791-4173-b57f-6fbc8673afe6,5,candidate_id=mverbGxXN0M_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=361.34; original_end=406.191; adjusted=True; 딸기를 씻으며 나누는 일상적인 대화가 자연스럽고 친근하게 느껴져 시청자에게 매력적임.
G022,mverbGxXN0M,YmMJrhU3NZE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,432.0,497.0,65.0,667.0,700.0,33.0,0.0,0.0,0.0,235.0,203.0,219.0,0.5076923076923077,0.0,False,False,5.076923076923077,4540c300-a731-47cb-9564-e6d4c370daaf|93406183-2d2c-4707-af0d-a03701ab7cef,4,candidate_id=mverbGxXN0M_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=452.0; original_end=497.0; adjusted=True; 할인 쿠폰을 나눠주며 손님과의 대화가 유쾌하고 흥미를 유발할 수 있음.
G022,mverbGxXN0M,YmMJrhU3NZE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,623.5,688.5,65.0,667.0,700.0,33.0,21.5,0.6515151515151515,0.28104575163398693,43.5,11.5,27.5,0.5076923076923077,0.0,False,False,42.8264774441245,a0e0d064-2eeb-49cf-a1eb-1d07808fed98|3daad452-2488-468c-ad58-60d60aca8dee,5,candidate_id=mverbGxXN0M_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=643.5; original_end=688.5; adjusted=True; 고향 이야기를 나누며 친근한 분위기를 조성하는 장면이 시청자에게 공감대를 형성할 수 있음.
G022,mverbGxXN0M,YmMJrhU3NZE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,778.15,843.15,65.0,667.0,700.0,33.0,0.0,0.0,0.0,111.14999999999998,143.14999999999998,127.14999999999998,0.5076923076923077,0.0,False,False,5.076923076923077,e406aa33-b990-4848-97a7-b5d6945ff17a|68ad287e-2b3a-461e-b5a2-5161c7801c4f|5ca4ff6b-6bfa-4465-9c1e-f7da165367d6,4,candidate_id=mverbGxXN0M_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=798.15; original_end=843.15; adjusted=True; 아르바이트 후의 대화가 자연스럽고 일상적인 이야기로 시청자의 흥미를 끌 수 있음.
G013,nVJIIWdwx60,viIvggdLF5s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_lecture,gpt-4o-mini,1,686.63,741.45,54.82000000000005,230.0,263.0,33.0,0.0,0.0,0.0,456.63,478.45000000000005,467.53999999999996,0.6019700839109808,0.0,False,False,6.019700839109809,f9a0abf6-a68e-4130-998b-3191bf3f4fd8|090736a4-0cd0-419c-8b55-4dae52b5780a,5,candidate_id=nVJIIWdwx60_cand_02; detected_language=ko; detected_genre=lecture; original_start=686.63; original_end=741.45; adjusted=False; 발레 전공자들이 발레를 시작한 계기와 신체적 변화에 대한 핵심 메시지가 명확하게 전달됨.
G013,nVJIIWdwx60,viIvggdLF5s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_lecture,gpt-4o-mini,2,854.717,910.234,55.51700000000005,230.0,263.0,33.0,0.0,0.0,0.0,624.717,647.234,635.9755,0.594412522290469,0.0,False,False,5.944125222904691,7d6bfb7c-d712-4ffb-a7d5-98d4c9b72221|bdd265ce-2c83-4afd-931d-f2561ee78666,4,"candidate_id=nVJIIWdwx60_cand_03; detected_language=ko; detected_genre=lecture; original_start=854.717; original_end=910.234; adjusted=False; 진실 게임을 제안하며 대화하는 장면이 흥미롭고, 발레와 관련된 유머가 포함되어 있어 시청자의 관심을 끌 수 있음."
